CH63R_00275	gene_7317	80.288	208	41	0	1	208	1	208	2.89e-123	347	98	213	232
CH63R_00275	gene_6410	39.056	233	117	4	4	213	10	240	6.03e-46	151	99	213	248
CH63R_00298	gene_8678	88.674	362	41	0	1	362	1	362	0.0	643	100	362	362
CH63R_00298	gene_8237	59.664	357	138	5	3	356	5	358	1.27e-151	430	98	362	358
CH63R_00298	gene_8488	45.125	359	187	8	5	360	169	520	1.58e-86	270	98	362	523
CH63R_00298	gene_463	42.618	359	195	9	5	360	6	356	1.10e-82	254	98	362	360
CH63R_00298	gene_9146	32.622	328	194	10	36	357	35	341	1.28e-35	132	89	362	341
CH63R_00313	gene_4435	90.854	492	44	1	1	492	1	491	0.0	944	100	492	492
CH63R_00313	gene_3452	46.652	463	230	7	34	492	29	478	3.69e-148	431	93	492	489
CH63R_00313	gene_9074	45.767	437	212	6	37	461	12	435	3.16e-122	364	86	492	466
CH63R_00352	gene_7255	89.908	327	25	2	1	319	1	327	0.0	609	100	319	327
CH63R_00352	gene_3606	31.250	336	158	7	1	318	1	281	5.38e-43	148	99	319	281
CH63R_00352	S1_only_classu|MSTRG.12242.1.p2	37.705	183	97	2	1	166	1	183	5.95e-32	117	52	319	184
CH63R_00352	gene_12719	23.571	280	167	11	51	307	46	301	2.04e-06	47.8	81	319	304
CH63R_00352	gene_1482	27.326	172	106	6	143	301	139	304	6.49e-06	46.2	50	319	307
CH63R_00425	gene_3869	86.640	494	66	0	1	494	1	494	0.0	919	100	494	494
CH63R_00425	gene_8205	23.776	286	159	8	214	494	168	399	7.70e-09	57.0	57	494	535
CH63R_00466	gene_3213	95.563	2051	72	5	1	2044	142	2180	0.0	3905	100	2044	2180
CH63R_00466	gene_8387	27.397	365	222	12	652	985	1349	1701	1.42e-18	92.4	16	2044	1842
CH63R_00466	gene_10056	24.596	557	347	19	727	1239	581	1108	5.15e-14	77.4	25	2044	1183
CH63R_00466	S1_only_classu|MSTRG.11793.1.p1	24.596	557	347	19	727	1239	581	1108	5.15e-14	77.4	25	2044	1184
CH63R_00466	gene_312	27.891	294	156	12	1299	1572	1	258	6.29e-14	75.9	13	2044	454
CH63R_00485	gene_5504	84.715	543	83	0	127	669	500	1042	0.0	961	81	669	1042
CH63R_00489	gene_12910	90.067	594	59	0	1	594	1	594	0.0	1082	99	595	595
CH63R_00489	gene_6087	29.391	558	298	17	122	594	3856	4402	3.67e-57	207	79	595	4434
CH63R_00489	gene_3259	24.468	376	235	13	243	589	662	1017	2.48e-14	75.5	58	595	1037
CH63R_00489	gene_12372	24.438	356	209	12	204	515	42	381	3.00e-08	55.5	52	595	476
CH63R_00530	gene_3819	97.138	594	17	0	1	594	1	594	0.0	1195	100	594	594
CH63R_00557	gene_4061	94.867	526	27	0	1	526	1	526	0.0	1033	100	526	526
CH63R_00557	S1_only_classu|MSTRG.13023.2.p1	53.659	492	209	4	43	525	34	515	0.0	526	92	526	518
CH63R_00557	S1_only_classu|MSTRG.13023.1.p1	53.659	492	209	4	43	525	34	515	0.0	526	92	526	518
CH63R_00557	gene_11718	53.659	492	209	4	43	525	34	515	0.0	526	92	526	517
CH63R_00557	gene_1056	25.538	325	201	8	182	492	179	476	8.38e-18	86.3	59	526	1123
CH63R_00609	gene_5507	79.667	300	52	1	1	300	1	291	7.69e-167	493	80	377	1072
CH63R_00609	gene_7813	49.133	346	173	1	18	360	18	363	4.23e-105	330	91	377	994
CH63R_00625	gene_8846	81.373	408	32	4	1	368	1	404	0.0	650	100	368	404
CH63R_00636	gene_11978	98.000	700	13	1	1	700	1	699	0.0	1424	100	700	699
CH63R_00640	gene_8865	90.981	377	34	0	1	377	1	377	0.0	680	100	377	377
CH63R_00640	gene_1133	25.899	278	148	11	12	243	3	268	1.24e-11	64.7	62	377	372
CH63R_00640	gene_454	28.472	288	154	14	27	277	87	359	6.76e-10	59.7	67	377	494
CH63R_00642	gene_6997	96.644	149	5	0	1	149	1	149	8.64e-106	297	100	149	149
CH63R_00653	gene_12988	92.308	169	13	0	1	169	326	494	1.20e-112	328	99	171	494
CH63R_00671	S2_only_classu|MSTRG.2790.1.p1	96.523	604	21	0	1	604	1	604	0.0	1216	100	604	605
CH63R_00671	gene_4557	96.523	604	21	0	1	604	1	604	0.0	1216	100	604	604
CH63R_00672	gene_3969	90.157	1148	74	3	39	1161	481	1614	0.0	2123	97	1161	1614
CH63R_00672	gene_2309	54.167	1080	440	13	89	1139	445	1498	0.0	1139	98	1161	2233
CH63R_00672	gene_2309	26.680	491	318	11	6	492	908	1360	3.80e-41	165	98	1161	2233
CH63R_00672	gene_10589	24.885	217	143	7	214	423	206	409	1.25e-06	52.4	18	1161	2282
CH63R_00716	gene_4816	91.414	396	31	1	1	393	1	396	0.0	743	100	393	396
CH63R_00716	gene_11798	25.575	348	177	10	13	294	7	338	1.10e-12	68.2	72	393	434
CH63R_00733	gene_1703	83.959	293	6	1	1	252	1	293	0.0	502	99	253	294
CH63R_00750	gene_5870	81.301	492	51	5	1	492	1	451	0.0	691	100	492	451
CH63R_00764	gene_9039	78.445	566	122	0	3	568	778	1343	0.0	919	99	568	1343
CH63R_00764	gene_6399	35.530	349	195	8	207	549	274	598	1.57e-47	174	60	568	599
CH63R_00764	gene_5593	25.899	278	167	10	289	550	157	411	3.69e-07	51.6	46	568	418
CH63R_00764	gene_6518	22.063	349	210	12	216	544	507	813	6.38e-07	51.6	58	568	830
CH63R_00801	gene_8788	97.820	367	8	0	1	367	1	367	0.0	743	98	375	664
CH63R_00801	gene_10803	66.959	342	111	1	17	358	13	352	4.14e-159	451	91	375	382
CH63R_00831	gene_10931	89.369	301	29	2	1	299	1	300	0.0	525	100	299	300
CH63R_00831	gene_8746	26.087	207	119	5	111	286	44	247	3.78e-16	75.9	59	299	274
CH63R_00834	gene_9483	97.091	722	21	0	1	722	1	722	0.0	1483	100	722	722
CH63R_00834	S1_only_classu|MSTRG.2425.1.p1	96.486	370	13	0	1	370	1	370	0.0	760	51	722	399
CH63R_00834	S1_only_classu|MSTRG.2425.1.p2	97.414	348	9	0	375	722	1	348	0.0	717	48	722	349
CH63R_00834	gene_3633	47.712	721	352	13	4	718	3	704	0.0	650	99	722	718
CH63R_00907	gene_2689	96.364	770	28	0	1	770	1	770	0.0	1553	100	770	770
CH63R_00913	gene_556	92.384	302	23	0	27	328	132	433	0.0	587	92	328	433
CH63R_00956	gene_10636	94.961	774	34	3	1	772	1	771	0.0	1522	100	772	771
CH63R_00956	gene_8849	35.772	738	398	20	59	765	61	753	4.28e-129	407	92	772	951
CH63R_00956	gene_1017	30.725	703	441	16	1	683	7	683	3.57e-96	314	88	772	738
CH63R_00956	S2_only_classu|MSTRG.8415.1.p1	30.725	703	441	16	1	683	7	683	3.65e-96	314	88	772	739
CH63R_00956	S1_only_classu|MSTRG.9393.1.p1	33.333	516	279	16	275	765	58	533	6.79e-69	240	64	772	732
CH63R_00975	gene_7169	93.446	1297	82	2	1	1296	1	1295	0.0	2459	100	1296	1295
CH63R_00975	gene_1855	28.673	565	287	21	98	602	58	566	4.95e-49	186	39	1296	698
CH63R_00975	gene_8744	33.114	456	232	20	199	614	265	687	9.27e-49	188	32	1296	949
CH63R_00975	gene_7741	29.136	405	237	9	618	980	780	1176	9.51e-44	173	28	1296	1193
CH63R_00975	gene_8822	26.032	557	308	22	99	619	174	662	8.13e-30	127	40	1296	969
CH63R_00992	gene_6533	88.575	709	81	0	1	709	1	709	0.0	1339	98	723	725
CH63R_00992	gene_11810	26.859	417	245	12	273	685	81	441	4.67e-30	125	57	723	633
CH63R_01014	gene_11836	96.232	345	11	1	32	376	23	365	0.0	681	92	376	365
CH63R_01032	gene_12319	94.242	330	18	1	1	330	1	329	0.0	628	98	338	489
CH63R_01062	gene_5890	77.992	518	94	6	1	517	1	499	0.0	822	99	518	500
CH63R_01098	gene_7813	89.757	371	38	0	74	444	6	376	0.0	674	82	451	994
CH63R_01098	gene_5507	54.122	279	119	1	87	365	19	288	4.37e-90	294	62	451	1072
CH63R_01114	gene_3559	90.376	665	52	4	1	660	1	658	0.0	1174	100	660	658
CH63R_01114	gene_3929	43.720	414	170	8	254	609	187	595	8.77e-109	340	54	660	600
CH63R_01114	S1_only_classu|MSTRG.4710.1.p1	43.720	414	170	8	254	609	187	595	9.02e-109	340	54	660	601
CH63R_01114	gene_7857	29.769	346	151	11	287	559	72	398	6.79e-33	131	41	660	466
CH63R_01130	gene_3295	95.215	209	10	0	1	209	1	209	5.99e-152	419	99	210	210
CH63R_01130	gene_12060	41.885	191	103	2	15	204	388	571	3.07e-35	129	90	210	574
CH63R_01136	S1_only_classu|MSTRG.11104.1.p1	95.481	509	23	0	1	509	1	509	0.0	979	100	509	510
CH63R_01136	gene_3442	88.976	508	28	2	2	509	831	1310	0.0	895	99	509	1310
CH63R_01136	gene_8096	31.164	507	306	17	11	493	15	502	1.86e-51	182	95	509	508
CH63R_01136	gene_10040	25.210	238	155	10	130	357	61	285	4.60e-06	48.1	45	509	379
CH63R_01146	gene_7361	91.986	574	46	0	1	574	178	751	0.0	1089	100	574	1085
CH63R_01146	gene_11837	39.895	574	330	6	13	574	12	582	1.41e-137	411	98	574	585
CH63R_01146	gene_6894	20.424	519	336	17	28	502	108	593	2.14e-06	49.7	83	574	694
CH63R_01148	gene_2500	78.710	310	66	0	1	310	1	310	0.0	510	100	310	310
CH63R_01151	gene_11289	95.902	244	10	0	1	244	671	914	2.35e-155	453	100	244	914
CH63R_01158	gene_4234	92.879	646	20	1	1	646	1	620	0.0	1249	98	659	1114
CH63R_01190	gene_6981	97.314	484	13	0	1	484	1	484	0.0	989	100	484	484
CH63R_01190	gene_5492	60.124	484	176	5	6	474	35	516	0.0	582	97	484	522
CH63R_01198	gene_7754	88.105	496	45	2	1	496	1	482	0.0	905	100	496	482
CH63R_01198	S1_only_classu|MSTRG.9665.1.p1	38.943	511	264	14	1	484	42	531	2.92e-102	317	98	496	569
CH63R_01198	gene_892	38.943	511	264	14	1	484	47	536	4.64e-102	316	98	496	573
CH63R_01198	gene_2902	28.446	341	191	11	23	328	167	489	3.04e-18	87.0	62	496	670
CH63R_01198	gene_5954	26.316	304	176	10	61	331	265	553	9.45e-13	69.7	55	496	718
CH63R_01221	gene_11047	71.831	639	149	5	1	611	1	636	0.0	945	100	611	636
CH63R_01221	gene_1350	25.896	251	157	7	34	282	65	288	1.29e-06	50.4	41	611	485
CH63R_01250	gene_8702	93.626	455	29	0	1	455	1	455	0.0	840	100	455	455
CH63R_01328	gene_8831	39.547	397	219	4	8	383	48	444	5.19e-95	290	98	384	447
CH63R_01328	gene_11255	35.354	396	238	4	2	381	31	424	1.93e-86	267	99	384	426
CH63R_01328	gene_12553	34.115	384	212	5	9	379	18	373	2.68e-62	215	97	384	1647
CH63R_01493	gene_6175	81.149	435	73	2	106	532	34	467	0.0	739	86	537	467
CH63R_01493	gene_6175	82.353	34	6	0	1	34	1	34	1.36e-09	59.7	86	537	467
CH63R_01493	gene_11412	38.855	489	260	13	73	525	109	594	2.11e-92	294	84	537	619
CH63R_01493	S1_only_classu|MSTRG.5091.1.p1	40.000	460	237	13	102	525	4	460	4.73e-91	286	79	537	486
CH63R_01704	S1_only_classu|MSTRG.11631.1.p1	88.565	446	51	0	3	448	6	451	0.0	840	99	448	452
CH63R_01704	gene_4889	88.565	446	51	0	3	448	6	451	0.0	840	99	448	451
CH63R_01704	gene_3227	39.913	461	252	8	4	442	25	482	7.85e-103	314	98	448	486
CH63R_01727	gene_4566	84.646	254	37	2	3	256	5	256	5.86e-153	425	99	256	256
CH63R_01728	S1_only_classu|MSTRG.11647.1.p1	95.833	312	13	0	1	312	1	312	0.0	603	100	312	313
CH63R_01728	gene_4076	95.833	312	13	0	1	312	1	312	0.0	603	100	312	312
CH63R_01732	gene_3212	88.867	1491	126	12	23	1508	2	1457	0.0	2484	98	1516	1467
CH63R_01732	gene_3560	34.607	471	238	11	1005	1428	135	582	2.96e-75	275	28	1516	1309
CH63R_01732	gene_10611	34.223	412	213	11	1009	1386	94	481	3.61e-66	241	25	1516	891
CH63R_01732	gene_656	34.375	416	217	10	1004	1386	278	670	4.69e-63	236	25	1516	1267
CH63R_01732	gene_11708	33.649	211	116	4	1180	1386	192	382	6.71e-27	117	14	1516	644
CH63R_01747	gene_11955	92.857	140	9	1	1	140	1	139	2.82e-92	262	100	140	139
CH63R_01793	gene_11454	67.183	387	80	5	49	435	41	380	0.0	516	87	447	382
CH63R_01793	gene_11029	33.542	480	244	14	15	428	20	490	3.55e-75	243	93	447	515
CH63R_01836	gene_4147	93.631	628	26	2	1	621	1	621	0.0	1209	100	621	621
CH63R_01836	gene_8326	53.952	582	243	7	35	615	40	597	0.0	619	94	621	600
CH63R_01836	gene_807	28.325	579	333	16	71	615	68	598	2.95e-54	194	88	621	606
CH63R_01837	S1_only_classu|MSTRG.12936.1.p1	96.640	506	14	1	1	503	1	506	0.0	1019	100	503	507
CH63R_01837	gene_3959	96.640	506	14	1	1	503	1	506	0.0	1019	100	503	506
CH63R_01837	gene_5363	36.544	353	187	5	119	468	104	422	1.13e-72	236	70	503	428
CH63R_01837	gene_4505	34.085	355	196	5	77	427	37	357	4.27e-66	218	70	503	393
CH63R_01837	gene_3480	21.041	442	263	10	7	409	33	427	3.64e-20	92.8	80	503	556
CH63R_01971	gene_11973	96.794	655	21	0	1	655	17	671	0.0	1323	100	655	671
CH63R_01971	gene_2512	30.318	409	251	11	205	598	175	564	3.60e-42	163	60	655	1291
CH63R_01971	gene_7097	30.820	305	194	7	232	533	127	417	3.15e-37	145	46	655	515
CH63R_01971	gene_11849	27.053	414	249	9	225	604	114	508	5.71e-29	122	58	655	807
CH63R_01971	gene_11882	27.317	410	251	13	229	606	56	450	3.86e-27	114	58	655	474
CH63R_01974	gene_11861	85.532	470	67	1	1	470	1	469	0.0	829	100	470	471
CH63R_01974	gene_8241	48.428	477	214	8	9	463	28	494	3.12e-150	436	97	470	495
CH63R_01990	gene_6295	91.444	1905	133	4	1	1894	1	1886	0.0	3486	99	1905	1965
CH63R_02002	gene_892	88.581	578	60	3	49	625	1	573	0.0	1067	92	625	573
CH63R_02002	S1_only_classu|MSTRG.9665.1.p1	88.967	571	58	2	56	625	2	568	0.0	1063	91	625	569
CH63R_02002	gene_7754	40.043	467	236	12	127	582	22	455	6.24e-97	304	73	625	482
CH63R_02002	gene_2902	28.446	341	192	13	127	430	167	492	1.47e-19	92.0	49	625	670
CH63R_02002	gene_5954	25.627	359	201	15	121	430	212	553	2.18e-14	75.5	50	625	718
CH63R_02006	gene_788	95.567	406	18	0	9	414	47	452	0.0	809	98	414	452
CH63R_02091	gene_1425	89.270	233	23	1	2	232	3	235	5.33e-152	421	99	232	235
CH63R_02091	gene_11668	28.505	214	138	6	16	227	47	247	6.82e-18	79.0	91	232	249
CH63R_02091	S1_only_classu|MSTRG.4555.1.p1	28.505	214	138	6	16	227	47	247	6.93e-18	79.0	91	232	250
CH63R_02115	gene_6240	79.649	285	43	1	1	270	1	285	1.07e-161	449	100	270	285
CH63R_02115	gene_9741	30.040	253	164	3	6	249	8	256	2.15e-29	114	90	270	403
CH63R_02188	gene_7797	88.958	480	48	2	1	478	1	477	0.0	834	100	478	477
CH63R_02188	gene_12185	44.569	267	139	5	219	478	45	309	1.71e-73	233	54	478	309
CH63R_02188	gene_10554	38.073	218	128	4	250	461	98	314	3.23e-46	162	44	478	333
CH63R_02188	gene_2828	34.259	216	138	3	239	451	57	271	1.74e-34	130	45	478	296
CH63R_02188	gene_4588	32.759	232	134	6	254	463	666	897	1.87e-30	124	60	478	904
CH63R_02188	gene_4588	34.177	79	51	1	9	87	545	622	3.22e-09	58.5	60	478	904
CH63R_02202	gene_7999	83.439	157	11	2	1	157	69	210	1.12e-86	253	99	158	254
CH63R_02202	gene_2093	43.226	155	80	2	2	155	95	242	1.82e-38	131	97	158	288
CH63R_02202	gene_5070	44.248	113	56	1	32	144	112	217	3.75e-22	90.9	72	158	760
CH63R_02202	gene_2621	33.600	125	71	3	2	123	133	248	3.59e-14	67.8	77	158	341
CH63R_02202	gene_11551	39.785	93	48	2	32	123	123	208	2.80e-13	64.7	58	158	290
CH63R_02221	gene_9526	28.837	215	126	8	227	438	835	1025	2.25e-12	68.6	46	464	1109
CH63R_02231	gene_12725	71.163	430	116	3	1	422	21	450	0.0	608	99	425	450
CH63R_02239	gene_7208	93.948	347	21	0	1	347	1	347	0.0	644	100	347	347
CH63R_02239	S1_only_classu|MSTRG.9989.1.p1	94.314	299	17	0	49	347	1	299	0.0	595	86	347	300
CH63R_02239	gene_11003	29.338	317	184	13	38	320	7	317	1.84e-26	106	82	347	325
CH63R_02239	gene_8252	26.042	288	191	6	62	335	4	283	2.13e-22	94.4	79	347	286
CH63R_02239	gene_2249	26.639	244	158	8	33	268	7	237	2.09e-11	62.8	68	347	263
CH63R_02242	gene_128	86.496	274	36	1	1	274	1	273	2.22e-178	491	100	274	273
CH63R_02242	gene_2093	25.000	236	153	6	17	251	43	255	3.24e-12	64.3	86	274	288
CH63R_02242	gene_5070	27.072	181	118	2	16	191	25	196	6.67e-12	64.7	64	274	760
CH63R_02242	gene_12222	24.868	189	135	3	17	198	21	209	4.00e-08	52.4	66	274	281
CH63R_02242	S1_only_classu|MSTRG.4010.1.p3	24.868	189	135	3	17	198	21	209	4.02e-08	52.4	66	274	282
CH63R_02251	gene_2491	95.506	445	20	0	1	445	1	445	0.0	883	100	445	445
CH63R_02251	gene_1711	30.505	436	253	11	23	433	82	492	2.93e-57	195	92	445	497
CH63R_02251	gene_11951	27.924	419	259	11	44	433	26	430	4.93e-40	148	88	445	442
CH63R_02251	gene_7770	25.926	432	276	13	44	436	40	466	2.33e-38	144	88	445	471
CH63R_02251	gene_3396	26.471	374	250	9	24	372	533	906	6.30e-32	128	78	445	997
CH63R_02265	gene_1982	94.094	999	56	1	1	999	1	996	0.0	1907	100	999	996
CH63R_02265	gene_1865	37.729	273	151	5	727	998	1678	1932	1.47e-48	187	27	999	1934
CH63R_02265	gene_9402	29.457	258	160	7	728	982	650	888	9.34e-28	120	26	999	906
CH63R_02265	gene_8343	25.692	253	148	9	729	948	2614	2859	1.15e-12	71.6	22	999	2959
CH63R_02265	S1_only_classu|MSTRG.10194.1.p1	25.692	253	148	9	729	948	2614	2859	1.15e-12	71.6	22	999	2960
CH63R_02307	gene_902	81.644	365	47	2	1	364	1	346	0.0	589	100	364	346
CH63R_02323	gene_7616	67.949	78	25	0	66	143	1	78	5.03e-29	115	33	455	322
CH63R_02323	gene_7616	71.622	74	11	1	267	340	98	161	9.51e-27	108	33	455	322
CH63R_02323	gene_9526	30.556	252	136	7	168	414	802	1019	1.31e-20	94.4	54	455	1109
CH63R_02335	gene_12185	91.262	309	19	1	1	301	1	309	0.0	575	100	301	309
CH63R_02335	gene_7797	41.034	290	150	7	22	301	199	477	9.81e-67	215	93	301	477
CH63R_02335	gene_10554	35.593	236	134	6	62	284	84	314	6.27e-45	154	74	301	333
CH63R_02335	gene_4588	34.298	242	125	8	80	299	674	903	4.11e-29	116	73	301	904
CH63R_02335	gene_2828	29.845	258	150	8	61	301	53	296	1.66e-28	110	80	301	296
CH63R_02356	gene_10947	93.769	321	20	0	149	469	247	567	0.0	630	67	480	567
CH63R_02364	gene_4436	93.203	765	52	0	1	765	1	765	0.0	1447	100	765	765
CH63R_02364	gene_12834	29.762	252	124	14	21	226	1432	1676	2.57e-14	76.6	27	765	2409
CH63R_02364	S1_only_classu|MSTRG.4953.1.p1	28.916	249	127	12	22	226	2	244	4.31e-14	75.5	27	765	832
CH63R_02364	gene_2345	28.750	160	88	6	67	214	58	203	2.10e-06	50.1	19	765	534
CH63R_02387	gene_2101	88.913	460	44	2	1	460	1	453	0.0	832	100	460	453
CH63R_02387	gene_9020	61.538	390	135	3	31	413	19	400	3.13e-166	475	83	460	460
CH63R_02387	gene_11520	30.743	296	175	6	147	415	117	409	1.10e-36	139	58	460	481
CH63R_02387	gene_6761	27.930	401	238	13	60	427	11	393	2.50e-35	135	80	460	456
CH63R_02431	gene_8159	93.612	407	26	0	1	407	1	407	0.0	803	100	407	632
CH63R_02431	S1_only_classu|MSTRG.10219.1.p1	93.857	407	25	0	1	407	1	407	0.0	800	100	407	408
CH63R_02435	gene_12385	88.073	545	45	2	1	544	1	526	0.0	998	100	544	526
CH63R_02435	S1_only_classu|MSTRG.10229.1.p1	88.427	337	20	1	208	544	1	318	0.0	621	62	544	319
CH63R_02435	gene_11200	48.611	504	225	9	7	503	18	494	3.37e-171	493	91	544	499
CH63R_02435	S1_only_classu|MSTRG.10229.1.p2	93.407	182	10	2	1	181	1	181	1.25e-120	352	33	544	187
CH63R_02435	gene_4472	37.899	533	284	13	8	523	57	559	2.63e-107	332	95	544	590
CH63R_02477	gene_3062	92.000	475	27	3	1	475	1	464	0.0	845	100	475	464
CH63R_02477	gene_6755	27.692	195	126	4	183	373	133	316	6.65e-11	62.8	40	475	328
CH63R_02477	gene_12844	26.667	135	80	3	183	300	132	264	5.57e-07	50.8	25	475	357
CH63R_02502	gene_581	86.462	879	96	3	1	875	2	861	0.0	1545	100	875	861
CH63R_02531	gene_13023	90.146	274	27	0	1	274	1	274	0.0	517	100	274	274
CH63R_02547	gene_2076	95.884	413	17	0	1	413	1	413	0.0	807	100	413	413
CH63R_02572	gene_2347	84.211	342	44	2	23	364	1	332	0.0	598	94	364	332
CH63R_02593	gene_598	93.385	771	51	0	1	771	919	1689	0.0	1500	97	797	1705
CH63R_02593	S1_only_classu|MSTRG.13929.1.p1	92.332	313	24	0	485	797	1	313	0.0	606	39	797	314
CH63R_02593	gene_2105	51.905	420	197	4	14	432	405	820	1.38e-134	418	54	797	822
CH63R_02593	gene_2105	46.098	410	214	6	6	412	8	413	9.18e-113	361	54	797	822
CH63R_02593	gene_6341	48.485	429	199	8	7	432	1008	1417	4.58e-119	390	53	797	1417
CH63R_02593	gene_6509	39.675	431	249	6	7	429	2	429	6.31e-92	295	53	797	446
CH63R_02607	gene_7944	82.990	194	18	1	1	194	1	179	5.21e-117	328	100	194	179
CH63R_02607	S1_only_classu|MSTRG.15278.1.p1	82.990	194	16	1	1	194	1	177	1.05e-116	328	100	194	178
CH63R_02610	gene_12907	94.063	539	32	0	1	539	520	1058	0.0	1065	100	539	1058
CH63R_02626	gene_385	89.212	241	26	0	1	241	1	241	1.27e-161	446	100	241	241
CH63R_02632	gene_3606	65.507	345	55	2	1	345	1	281	5.55e-165	460	100	345	281
CH63R_02632	S1_only_classu|MSTRG.12242.1.p2	80.328	183	36	0	1	183	1	183	1.83e-112	323	53	345	184
CH63R_02632	gene_7255	45.545	303	149	5	1	298	1	292	2.35e-82	252	86	345	327
CH63R_02665	gene_1757	91.231	536	30	1	1	536	1	519	0.0	1020	100	536	519
CH63R_02667	gene_2512	94.921	630	31	1	1	630	1	629	0.0	1246	99	635	1291
CH63R_02667	gene_3615	48.772	285	83	5	316	598	375	598	4.29e-74	250	45	635	700
CH63R_02667	gene_11973	30.170	411	249	9	176	565	221	614	1.52e-41	159	61	635	671
CH63R_02667	gene_10991	26.000	450	251	15	151	559	32	440	7.22e-24	104	64	635	467
CH63R_02667	gene_11882	27.119	413	225	17	203	573	60	438	1.01e-22	100	58	635	474
CH63R_02669	gene_2821	90.167	539	47	2	1	538	1	534	0.0	918	100	538	534
CH63R_02675	gene_9941	91.254	343	27	1	1	340	1	343	0.0	647	100	340	343
CH63R_02675	gene_5611	32.083	240	128	7	98	321	60	280	5.51e-23	95.9	66	340	285
CH63R_02675	gene_2557	32.083	240	128	7	98	321	60	280	5.51e-23	95.9	66	340	285
CH63R_02687	S1_only_classu|MSTRG.12298.1.p1	83.476	702	107	5	1	696	1	699	0.0	1129	100	696	700
CH63R_02687	gene_10704	83.476	702	107	5	1	696	1	699	0.0	1129	100	696	699
CH63R_02687	gene_12864	38.647	665	340	24	66	693	132	765	1.03e-122	382	90	696	768
CH63R_02687	gene_1734	29.140	477	245	16	280	680	599	1058	1.20e-44	171	66	696	1124
CH63R_02687	gene_1734	55.357	56	25	0	118	173	542	597	5.98e-14	74.7	66	696	1124
CH63R_02687	gene_2078	30.930	430	263	9	280	690	155	569	1.69e-44	167	69	696	575
CH63R_02687	gene_2078	50.000	70	33	1	114	183	92	159	2.01e-14	75.9	69	696	575
CH63R_02708	gene_10181	79.060	234	33	3	1	221	552	782	2.92e-111	335	100	221	782
CH63R_02710	gene_10177	91.106	416	37	0	1	416	1	416	0.0	791	97	429	792
CH63R_02710	gene_12883	28.533	375	220	11	68	425	83	426	1.76e-30	124	83	429	2414
CH63R_02710	gene_3266	28.369	282	186	5	154	427	515	788	2.84e-28	117	64	429	2585
CH63R_02710	gene_3801	29.530	298	178	7	151	428	155	440	5.19e-28	116	65	429	4028
CH63R_02710	S1_only_classu|MSTRG.10952.1.p1	29.530	298	178	7	151	428	155	440	5.90e-28	116	65	429	4045
CH63R_02735	gene_6043	96.721	366	12	0	1	366	1	366	0.0	721	100	366	366
CH63R_02735	gene_2846	54.424	373	150	6	4	364	5	369	6.23e-129	373	99	366	371
CH63R_02735	gene_7576	32.713	376	217	12	3	364	11	364	1.25e-46	162	99	366	371
CH63R_02735	gene_6294	32.698	367	223	10	6	362	8	360	7.07e-38	138	98	366	365
CH63R_02735	gene_1480	33.071	381	211	14	3	364	78	433	1.28e-37	141	99	366	587
CH63R_02761	S1_only_classu|MSTRG.12404.1.p1	93.023	516	34	1	1	516	1	514	0.0	1003	100	516	515
