rxn_id	01_trehalose	02_glycerol	03_palmitate	04_oleate	05_hexacosanoate	06_glucose_low	07_sucrose_low	08_glutamate	09_glutamine	10_gaba	11_galacturonate	12_xylose	13_arabinose	14_maltose	15_mixed_aa	16_pre_infection_mix	17_biotrophic_mix	18_necrotrophic_mix	19_pdb_baseline	20_pdb_half	21_pdb_onetenth
2MBALDtm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2MBTOHtm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2MPPALtm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2PHETOHtm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPPt2p_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3C3HMPtm_c0	-0.0215912511725762	-0.0061464917682587	0.0	0.0	0.0	-0.0107947055683964	-0.0107947055683964	-0.015629700948405	-0.0156454758602469	-0.0146960212144779	-0.0442414833854857	-0.0431788222735859	-0.0413797046788525	-0.107947055683966	0.0	0.0	-0.018570147017218	0.0	-0.0535391566196829	-0.0267695738916141	-0.0053539156071225
3MBALDtm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOPtm_c0	-0.0140372270612532	-0.0039960491354367	0.0	0.0	0.0	-0.007018015394838	-0.007018015394838	3.1574960009041266e-18	1.1433151836391484	-0.0095543970581305	-0.028762934711144	-0.0280720615793522	-0.0269023923468788	-0.0701801539483814	0.0	-0.0133632413928007	-0.0120731016539065	0.0	-0.0320453092024726	-0.0160226549794671	-0.0032045298845901
3OPHB5Hm_c0	1.456899539310142e-05	4.1474303429546e-06	0.0	2.56051517218076e-05	4.1214903648443246e-05	7.28387690175198e-06	7.283876901751979e-06	1.054635691525316e-05	1.0557001252408153e-05	9.916343599512788e-06	2.9852552891690986e-05	2.913550760700806e-05	2.792152812338232e-05	7.283876901752102e-05	2.8482608141327223e-05	1.386947731479059e-05	1.2530463574371127e-05	8.910690018060476e-05	3.829449839384816e-05	1.914724958948326e-05	3.829449802376921e-06
3OPHB_5tm_c0	-1.456899539310142e-05	-4.1474303429546e-06	0.0	-2.56051517218076e-05	-4.1214903648443246e-05	-7.28387690175198e-06	-7.283876901751979e-06	-1.0546356915253158e-05	-1.0557001252408153e-05	-9.916343599512788e-06	-2.9852552891690986e-05	-2.913550760700806e-05	-2.792152812338232e-05	-7.283876901752102e-05	-2.8482608141327223e-05	-1.386947731479059e-05	-1.2530463574371127e-05	-8.910690018060476e-05	-3.829449839384816e-05	-1.914724958948326e-05	-3.829449802376921e-06
4ABZtm_c0	0.0011655196314481	0.0003317944274363	0.0018235166404436	0.0020484121377445	0.0032971922918754	0.0005827101521401	0.0005827101521401	0.0008437085532202	0.0008445601004181	0.000793307487961	0.0023882042313352	0.002330840608561	0.0022337222498701	0.0058271015214014	0.0022786086513061	0.0011095581851832	0.0010024370859496	0.0071285520144483	0.0030635598715076	0.0015317799671582	0.0003063559841901
4H2OGLTtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AASAD1_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AASAD2_c0	0.0208482324075281	0.005934972820768	0.0326181539059442	0.0366409721139066	0.0589785271209222	0.010423227846407	0.010423227846407	0.0150918367457271	0.0151070687962303	0.0	0.0427190031880095	0.0416929113856285	0.03995570674456	0.1042322784640725	0.0	0.0198472220374653	0.017931093374925	0.0	0.0497111272015967	0.0248555641625505	0.0049711126672013
ACACT9p_x0	0.0	0.0	0.0	0.0	0.8044558896399611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDCD_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACRNtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5346903777951317e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACtp_c0	-2.4181422573719003e-16	7.354570734557347e-17	0.0	0.0	0.0	0.0	-1.470914146911469e-16	0.0	0.0	0.0	0.0	1.1067435541428524e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACtr_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADHAPR_SC_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029749030798537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGAT_SC_c0	0.0043706986179303	0.0012442291028863	0.0068381874016654	0.0076815455165422	0.0123644710945329	0.0021851630705255	0.0021851630705255	0.0031639070745759	0.0	0.0029749030798537	0.0089557658675072	0.0087406522821023	0.0083764584370146	0.0218516307052562	0.008544782442398	0.0041608431944371	0.0037591390723112	0.0267320700541809	0.0114883495181542	0.0057441748768449	0.001148834940713
AKGt2r_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGt2r_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0125258	0.0062628799999999	0.00125257
ASNt2r_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0679374	0.0339687	0.00679375
ASPGLUtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASPOcm_c0	2.91379907866596e-05	8.29486068571237e-06	4.5587916007360847e-05	5.121030344199276e-05	8.242980730042163e-05	1.4567753803793045e-05	1.4567753803604016e-05	2.109271383068037e-05	2.111400250944332e-05	1.9832687201190625e-05	5.970510578255078e-05	5.827101521247087e-05	5.584305624970551e-05	0.0001456775380341	0.0	2.7738954629512715e-05	2.5060927148815147e-05	0.0	0.0	0.0	0.0
ASPt2r_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0158347	0.00791735	0.0015834699999999
ATPtp_H_c0	0.0	0.0	0.0	0.9945076949556722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2970249971159775	0.0	0.0	0.0	0.0	0.0
C14STR_c0	0.0001238364608413	3.525315791511408e-05	0.0	0.0	0.0003503266810117	6.191295366489179e-05	6.191295366489178e-05	0.0	0.0	0.0	0.0	0.0002476518146595	0.0002373329890487	0.0006191295366489	0.0	0.0001178905571757	0.0	0.0007574086515351	0.0003255032363477	0.0001627516215106	3.2550323320203806e-05
C4STMO1_c0	0.0001238364608413	3.525315791511408e-05	0.0	0.0	0.0003503266810117	6.191295366489179e-05	6.191295366489178e-05	0.0	0.0	0.0	0.0	0.0002476518146595	0.0002373329890487	0.0006191295366489	0.0	0.0001178905571757	0.0	0.0007574086515351	0.0003255032363477	0.0001627516215106	3.2550323320203806e-05
CDPDGPm_SC_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERS124er_r0	0.0057328996871854	0.0016320138399526	0.0089694224751845	0.0100756272025312	0.0	0.0028662055608394	0.0028662055608394	0.004149991446152	0.0041541799939319	0.0039020812064082	0.0117469795628803	0.0114648222433576	0.0109871213165509	0.0286620556083945	0.0112079063036122	0.00545763932337	0.004930737416515	0.0350635652210679	0.0150688851179792	0.0075344427134616	0.0015068884972353
CITtap_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CITtcp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPNSm_SC_m0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CO2tm_c0	-1.2775013007390714	-0.587264321990527	-0.1065571948843357	0.3069010050185776	1.558985574478917	-0.6392075433281408	-0.6392075433301821	-1.4168432059785134	-1.4081803056326858	-0.9937664978003806	-6.6912180509862615	-1.0568301733143577	-0.443695419103035	-6.392075433273745	-4.0964678309009335	-1.6145725856698478	-2.748161496943181	-7.860455906528777	-3.3363686439234166	-1.66818437563549	-0.3336368768822296
CO2tp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRNCARtp_c0	0.0	0.0	5.759809807214445	6.1975349356224445	6.034899135877344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8570029629652245	0.0	0.0	0.0	0.0	0.0
CRNtim_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRNtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYSTLp_x0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYSTtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_LACDcm_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E4HGLUtp_c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERGSTter_c0	7.284497696550708e-06	2.0737151714773e-06	1.1396979002775765e-05	1.28025758609038e-05	2.0607451824221623e-05	3.641938450875989e-06	3.641938450875989e-06	5.273178457626546e-06	5.2785006276136925e-06	4.958171799756399e-06	1.49262764458454e-05	1.4567753803504029e-05	1.3960764061691153e-05	3.64193845087605e-05	1.4241304070663611e-05	6.934738657395295e-06	6.265231787185565e-06	4.4553450090302375e-05	1.914724919692408e-05	9.57362479474163e-06	1.91472490118846e-06
EXP_c20coa_r0c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXP_c22coa_r0c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXP_c24coa_r0c0	0.0	0.0	0.0	0.0	-0.0405966800937164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00001_e0	4.602034414516725	2.178658453349698	5.990047018236969	5.755512984459305	7.900499791728276	2.8012898289217736	2.3012898289217043	1.3685736884807478	-0.6361007670323404	1.6452436580801115	11.890269309145667	12.20515931568698	12.738277677533569	23.0128982892171	1.8170066408518173	3.509227358896121	2.497254439593089	24.14283382879493	14.030786116665618	7.015393297796906	1.4030786327280025
EX_cpd00006_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00007_e0	-2.5671997644194096	-0.8147165703270827	-8.241888912506036	-8.921761440880765	-11.315115946254352	-1.2840018202408072	-1.2840018202409431	-2.17168580876745	-2.164794054744048	-2.5795924346386787	-5.671751184521698	-6.136007280963349	-6.922006977589966	-12.8400182024075	-5.785732956678435	-3.32010774577597	-2.087061765958813	-15.324196673313864	-6.637911107845588	-3.318955653618117	-0.6637911161545369
EX_cpd00009_e0	-0.1463309897282939	-0.0416567903646385	-0.2289425142077978	-0.2571781438938877	-0.4139624922449243	-0.0731592596012054	-0.0731592596011548	-0.1059276088567971	-0.1060345206075132	-0.0995997551135022	-0.2998390412441117	-0.2926370384048181	-0.2804438284711404	-0.731592596012006	-0.2860793161715058	-0.1393050301497717	-0.1258559761410066	-0.8949897054141206	-0.384629941867725	-0.1923149748768444	-0.0384629938150831
EX_cpd00011_e0	4.290303259102531	0.8052412444774886	3.937774774040664	4.45013266506477	4.189682969817876	2.145480144970964	2.145480144971144	4.419024006530417	4.413391179352233	2.752417729023073	14.202470827500138	9.581920579884066	10.224340555722202	21.45480144970928	11.156620751157195	2.560477873276997	4.569064127303644	26.991444590740315	11.236908573261177	5.618454398203792	1.1236908618091643
EX_cpd00013_e0	-0.5144428825267297	-0.1464490833540082	-0.8048728923424632	-0.9041383914184774	-1.4553312197494122	-0.257199520502401	-0.2571995205023125	1.627599700236884	3.627223840076909	1.6498459744263192	-1.054117524647857	-1.028798082009461	-0.9859314952591676	-2.5719952050239145	8.175747499519163	-0.4897423395671458	1.0575393068180687	1.0286600028680764	-0.9485325063409472	-0.4742663838308225	-0.0948532686074642
EX_cpd00017_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00020_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00023_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	-0.5	-0.2	-0.0163471	-0.00817353	-0.00163471
EX_cpd00024_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00027_e0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	-0.3	0.0	-5.0	-2.5	-0.5
EX_cpd00028_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00029_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00032_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00033_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00539483	-0.00269741	-0.000539483
EX_cpd00035_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00565912	-0.00282956	-0.000565912
EX_cpd00036_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00039_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0407586122502392	0.0	0.0	-0.1275119741584454	-0.0050883	-0.00254415	-0.00050883
EX_cpd00040_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00041_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.0158347	-0.00791735	-0.00158347
EX_cpd00042_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00045_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00047_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00048_e0	-0.0074083341573923	-0.0021089683293924	-0.011590727645822	-0.0130202196505391	-0.020957778505235	-0.0037038514045409	-0.0037038514045408	-0.0053628224914059	-0.0053682351382829	-0.0050424607203524	-0.0151800231454243	-0.0148154056181647	-0.0141980970507394	-0.0370385140454105	-0.0039875651397858	-0.0070526292145713	-0.006371740727568	-0.0124749660252846	-0.0122808341332747	-0.0061404122162533	-0.0012280834245087
EX_cpd00050_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00051_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.0125258	-0.00626288	-0.00125257
EX_cpd00053_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	-0.5	-0.2	-0.0461466	-0.0230733	-0.00461466
EX_cpd00054_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00613453	-0.00306726	-0.000613453
EX_cpd00056_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00060_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0139422366851797	0.0	0.0	-0.043617827638406	-0.00382207	-0.00191104	-0.000382207
EX_cpd00065_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00198301	-0.000991504	-0.000198301
EX_cpd00066_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00455308	-0.00227654	-0.000455308
EX_cpd00067_e0	0.0	0.0	0.0	0.0	-6.204426996747084e-15	0.0	0.0	-2.0	-2.0	-1.6637729831946504	-4.054768169396948	-8.025480026422159e-17	0.0	0.0	-6.62002571070723	0.0	-1.6999999999999995	-2.505511123839698	0.0	0.0	0.0
EX_cpd00069_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0146970258009248	0.0	0.0	-0.045979160493192	-0.00278255	-0.00139128	-0.000278255
EX_cpd00071_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00073_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4771142243584435	0.0	0.0	0.1284026057048841	0.0	0.0	0.0
EX_cpd00076_e0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	-2.0	-0.0265603	-0.0132802	-0.00265603
EX_cpd00081_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00082_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00917529	-0.00458764	-0.000917529
EX_cpd00084_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034463955851006	0.0	0.0	0.0107819349218499	-0.0033426	-0.0016713	-0.00033426
EX_cpd00092_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00098_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00100_e0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3	0.0	0.0	0.0	0.0	0.0
EX_cpd00104_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00105_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00106_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00107_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00321329	-0.00160665	-0.000321329
EX_cpd00108_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00111_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00118_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00119_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0083026802729103	0.0	0.0	-0.029628044310051	-0.00324936	-0.00162468	-0.000324936
EX_cpd00121_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00128_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00129_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00610209	-0.00305104	-0.000610209
EX_cpd00130_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	0.0	0.0
EX_cpd00132_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.0679374	-0.0339687	-0.00679375
EX_cpd00137_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00138_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00151_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00154_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
EX_cpd00156_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.0186256	-0.00931279	-0.00186256
EX_cpd00161_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	0.0	0.0	-0.2	-0.00457939	-0.00228969	-0.000457939
EX_cpd00162_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00179_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0
EX_cpd00182_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00184_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00185_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00205_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00207_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX_cpd00210_e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
